timestamp,experiment_name,topic,group_id,partition,end_offset,committed_offset,lag,total_lag
2026-06-04T02:59:32.983753+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,260,260,0,0
2026-06-04T02:59:34.211647+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,212,212,0,0
2026-06-04T02:59:34.211647+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,265,265,0,0
2026-06-04T02:59:34.211647+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,263,263,0,0
2026-06-04T02:59:34.211647+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,260,260,0,0
2026-06-04T02:59:35.440008+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,212,212,0,0
2026-06-04T02:59:35.440008+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,265,265,0,0
2026-06-04T02:59:35.440008+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,263,263,0,0
2026-06-04T02:59:35.440008+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,260,260,0,0
2026-06-04T02:59:36.660515+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,212,212,0,0
2026-06-04T02:59:36.660515+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,265,265,0,0
2026-06-04T02:59:36.660515+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,263,263,0,0
2026-06-04T02:59:36.660515+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,260,260,0,0
2026-06-04T02:59:37.898952+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,212,212,0,0
2026-06-04T02:59:37.898952+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,265,265,0,0
2026-06-04T02:59:37.898952+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,263,263,0,0
2026-06-04T02:59:37.898952+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,260,260,0,0
2026-06-04T02:59:39.139401+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,318,212,106,499
2026-06-04T02:59:39.139401+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,389,265,124,499
2026-06-04T02:59:39.139401+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,400,263,137,499
2026-06-04T02:59:39.139401+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,392,260,132,499
2026-06-04T02:59:40.375216+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,318,212,106,499
2026-06-04T02:59:40.375216+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,389,265,124,499
2026-06-04T02:59:40.375216+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,400,263,137,499
2026-06-04T02:59:40.375216+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,392,260,132,499
2026-06-04T02:59:41.631321+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,433,264,169,646
2026-06-04T02:59:41.631321+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,492,336,156,646
2026-06-04T02:59:41.631321+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,499,339,160,646
2026-06-04T02:59:41.631321+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,488,327,161,646
2026-06-04T02:59:42.892900+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,264,189,734
2026-06-04T02:59:42.892900+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,336,179,734
2026-06-04T02:59:42.892900+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,339,181,734
2026-06-04T02:59:42.892900+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,327,185,734
2026-06-04T02:59:44.128506+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,264,189,734
2026-06-04T02:59:44.128506+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,336,179,734
2026-06-04T02:59:44.128506+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,339,181,734
2026-06-04T02:59:44.128506+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,327,185,734
2026-06-04T02:59:45.362735+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,264,189,734
2026-06-04T02:59:45.362735+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,336,179,734
2026-06-04T02:59:45.362735+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,339,181,734
2026-06-04T02:59:45.362735+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,327,185,734
2026-06-04T02:59:46.606734+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:46.606734+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:46.606734+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:46.606734+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:47.829904+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:47.829904+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:47.829904+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:47.829904+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:49.058692+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:49.058692+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:49.058692+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:49.058692+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:50.281267+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:50.281267+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:50.281267+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:50.281267+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:51.524425+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:51.524425+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:51.524425+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:51.524425+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:52.783254+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:52.783254+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:52.783254+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:52.783254+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:54.027718+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:54.027718+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:54.027718+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:54.027718+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:55.248610+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:55.248610+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:55.248610+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:55.248610+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:56.466182+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:56.466182+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:56.466182+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:56.466182+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:57.700009+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:57.700009+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:57.700009+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:57.700009+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T02:59:58.930277+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T02:59:58.930277+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T02:59:58.930277+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T02:59:58.930277+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:00.165566+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:00.165566+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:00.165566+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:00.165566+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:01.403948+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:01.403948+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:01.403948+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:01.403948+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:02.621690+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:02.621690+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:02.621690+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:02.621690+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:03.850907+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:03.850907+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:03.850907+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:03.850907+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:05.071203+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:05.071203+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:05.071203+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:05.071203+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:06.288152+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:06.288152+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:06.288152+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:06.288152+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:07.521201+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:07.521201+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:07.521201+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:07.521201+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:08.750116+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:08.750116+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:08.750116+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:08.750116+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:09.988601+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:09.988601+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:09.988601+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:09.988601+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:11.209391+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:11.209391+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:11.209391+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:11.209391+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:12.440790+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:12.440790+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:12.440790+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:12.440790+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:13.678270+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:13.678270+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:13.678270+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:13.678270+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:15.004782+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:15.004782+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:15.004782+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:15.004782+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:16.249305+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:16.249305+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:16.249305+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:16.249305+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:17.468064+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:17.468064+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:17.468064+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:17.468064+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:18.708451+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:18.708451+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:18.708451+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:18.708451+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:19.922707+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:19.922707+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:19.922707+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:19.922707+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:21.154803+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:21.154803+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:21.154803+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:21.154803+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:22.377340+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:22.377340+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:22.377340+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:22.377340+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:23.595713+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:23.595713+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:23.595713+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:23.595713+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:24.823280+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:24.823280+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:24.823280+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:24.823280+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:26.045486+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:26.045486+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:26.045486+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:26.045486+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:27.274424+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:27.274424+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:27.274424+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:27.274424+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:28.526037+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:28.526037+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:28.526037+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:28.526037+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:29.746398+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:29.746398+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:29.746398+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:29.746398+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:30.976535+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:30.976535+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:30.976535+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:30.976535+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:32.219028+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:32.219028+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:32.219028+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:32.219028+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:33.461625+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:33.461625+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:33.461625+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:33.461625+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:34.682283+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:34.682283+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:34.682283+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:34.682283+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:35.936112+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
2026-06-04T03:00:35.936112+00:00,exp_08_spike_traffic,queries-topic,query-consumers,1,515,515,0,0
2026-06-04T03:00:35.936112+00:00,exp_08_spike_traffic,queries-topic,query-consumers,2,520,520,0,0
2026-06-04T03:00:35.936112+00:00,exp_08_spike_traffic,queries-topic,query-consumers,3,512,512,0,0
2026-06-04T03:00:37.169056+00:00,exp_08_spike_traffic,queries-topic,query-consumers,0,453,453,0,0
